Timestamp (ms),Date,Hour (h),Minute (min),Second (s),Analog 1 (V),Analog 2 (V),Analog 3 (V),Analog 4 (V),Accel X (g),Accel Y (g),Accel Z (g),Intake Air Temp (°F),Coolant Temp (°F),Economy (l/100km),Econ avg 1 (l/100km),Econ avg 2 (l/100km),Trip 1 (km),Trip 2 (km),Fuel usage (l/h),Engine Speed (RPM),Engine Load (mg/str),Mass Airflow (kg/h),MAF Voltage (V),Knock Current (°CRK),Vanos (°CRK),TPS (%),Ignition Angle (°CRK),Fuel Inj (ms),Speed (mph),IACV (%),Lambda Int 1 (%),Lambda Int 2 (%),Lambda 1 (V),Lambda 2 (V),Battery Voltage (V),WBO (AFR),Oil Temp (°F),Oil Pressure (PSI),Brake Pressure (%),GPS Speed (km/h),GPS North (Angle),GPS Altitude (m),GPS Latitude (°),GPS Longitude (°),
519190,250209,19,44,56,2.582,0.506,0.406,3.155,0.088,0.048,0.352,88,197,99.00,98.25,98.25,522.04,522.08,63.44,4709,652.49,568.00,4.47,-0.75,39.32,75,20.41,18.47,59,0,-0.00,-0.00,0.49,0.47,13.84,14.76,232,76,0,97.47,125.45,154.199997,30.133932,-97.642990,
519259,250209,19,44,56,2.572,0.513,0.406,3.155,0.148,0.016,0.276,88,197,99.00,98.25,98.25,522.05,522.08,65.22,4709,652.49,568.00,4.47,-0.75,39.32,75,20.41,18.47,59,0,-0.00,-0.00,0.49,0.47,13.84,14.95,232,76,0,98.27,124.86,154.199997,30.133919,-97.642967,
519329,250209,19,44,56,2.593,0.500,0.406,3.155,0.140,0.220,0.400,88,197,99.00,98.25,98.25,522.05,522.08,65.56,4741,652.22,569.50,4.43,-0.75,38.95,75,20.04,18.44,59,0,-0.00,-0.00,0.49,0.47,13.74,14.84,232,76,1,100.03,124.74,154.199997,30.133904,-97.642944,
519399,250209,19,44,56,2.611,0.534,0.395,3.155,0.136,0.044,0.292,88,197,99.00,98.25,98.25,522.05,522.08,66.35,4780,654.95,557.50,4.49,-0.75,39.32,75,20.04,18.51,59,0,-0.00,-0.00,0.49,0.47,13.74,14.97,232,76,1,100.03,124.74,154.199997,30.133904,-97.642944,
519469,250209,19,44,56,2.630,0.481,0.387,3.155,-0.216,0.312,0.276,88,197,99.00,98.25,98.25,522.05,522.08,66.49,4780,656.12,569.50,4.49,-0.75,38.95,75,20.04,18.55,59,0,-0.00,-0.00,0.49,0.47,13.84,14.89,232,76,1,101.17,124.53,154.199997,30.133890,-97.642921,
519539,250209,19,44,56,2.719,0.000,0.337,3.155,-0.148,0.180,0.252,88,197,99.00,98.25,98.25,522.05,522.08,66.49,4844,657.87,581.75,4.45,-0.75,39.32,75,19.67,18.57,59,0,-0.00,-0.00,0.47,0.47,13.84,14.94,233,77,0,101.79,124.27,154.199997,30.133875,-97.642891,
519609,250209,19,44,56,2.636,0.521,0.399,3.155,-0.072,0.212,0.296,87,197,99.00,98.25,98.25,522.05,522.08,67.63,4885,653.23,572.50,4.61,-0.75,38.95,75,20.41,18.46,59,0,-0.00,-0.00,0.47,0.47,13.74,14.93,233,77,-1,101.79,124.27,154.199997,30.133875,-97.642891,
519679,250209,19,44,56,2.628,0.528,0.395,3.155,-0.100,-0.008,0.336,87,197,99.00,98.25,98.25,522.05,522.08,67.63,4890,660.91,595.25,4.51,-0.75,38.95,75,20.04,18.70,59,0,-0.00,-0.00,0.47,0.47,13.74,14.97,233,77,1,103.25,124.24,154.199997,30.133862,-97.642868,
519750,250209,19,44,56,2.685,0.518,0.401,3.155,0.012,0.076,0.292,87,197,99.00,98.25,98.25,522.05,522.09,68.58,4929,661.42,592.25,4.57,-0.75,38.95,75,20.41,18.70,59,0,-0.00,-0.00,0.47,0.47,13.84,14.97,233,78,0,104.21,124.20,154.199997,30.133846,-97.642845,
519823,250209,19,44,56,2.621,0.483,0.401,3.155,-0.080,0.160,0.256,87,197,99.00,98.25,98.25,522.05,522.09,69.11,5015,656.33,592.25,4.61,-0.75,38.57,75,20.79,18.48,59,0,-0.00,-0.00,0.47,0.47,13.84,14.89,233,79,1,105.30,124.13,154.199997,30.133831,-97.642822,
519899,250209,19,44,56,2.689,0.543,0.395,3.155,-0.092,0.132,0.304,87,197,99.00,98.25,98.25,522.06,522.09,69.51,5015,656.33,592.25,4.61,-0.75,38.57,75,20.79,18.48,59,0,-0.00,-0.00,0.47,0.47,13.84,15.03,234,78,0,105.30,124.13,154.199997,30.133831,-97.642822,
519969,250209,19,44,56,2.666,0.442,0.406,3.155,-0.080,0.080,0.296,87,197,99.00,98.25,98.25,522.06,522.09,70.50,5001,665.60,616.25,4.57,-1.88,38.95,75,19.67,18.80,59,0,-0.00,-0.00,0.47,0.47,13.84,14.93,234,78,0,106.38,124.21,154.199997,30.133816,-97.642792,
520039,250209,19,44,56,2.713,0.497,0.395,3.155,-0.108,0.016,0.212,87,197,99.00,98.25,98.25,522.06,522.09,70.73,5066,661.00,610.25,4.65,-1.88,38.20,75,20.41,18.62,59,0,-0.00,-0.00,0.47,0.45,13.84,14.99,234,79,0,107.38,124.34,154.199997,30.133801,-97.642769,
520113,250209,19,44,56,2.737,0.512,0.396,3.155,-0.120,0.136,0.348,87,197,99.00,98.25,98.25,522.06,522.09,71.23,5089,661.04,605.75,4.68,-1.88,34.83,75,20.04,18.66,59,0,-0.00,-0.00,0.47,0.45,13.84,15.13,234,81,0,108.42,124.42,154.100006,30.133785,-97.642738,
520189,250209,19,44,56,2.777,0.550,0.393,3.155,-0.116,0.052,0.284,85,197,99.00,98.25,98.25,522.06,522.09,71.95,5149,662.19,613.25,4.65,-1.88,31.46,75,19.67,18.63,65,0,-0.00,-0.00,0.47,0.45,13.84,15.13,234,81,-0,108.42,124.42,154.100006,30.133785,-97.642738,
520259,250209,19,44,56,2.742,0.534,0.392,3.155,-0.120,0.076,0.244,85,197,99.00,98.25,98.25,522.06,522.09,71.95,5206,664.86,638.50,4.61,-1.88,27.71,75,19.30,18.64,65,0,-0.00,-0.00,0.47,0.45,13.64,15.04,234,81,0,109.82,124.63,154.100006,30.133770,-97.642715,
520330,250209,19,44,56,2.705,0.496,0.408,3.155,-0.152,0.056,0.276,85,197,99.00,98.25,98.25,522.06,522.10,72.50,5223,662.53,639.00,4.65,-1.88,25.47,75,19.30,18.51,65,0,-0.00,-0.00,0.47,0.45,13.74,15.04,234,81,0,110.79,124.84,154.100006,30.133755,-97.642693,
520399,250209,19,44,56,2.758,0.557,0.406,3.155,-0.124,0.136,0.296,85,197,99.00,98.25,98.25,522.06,522.10,72.50,5285,664.40,645.00,4.65,-1.88,21.35,75,19.67,18.49,65,0,-0.00,-0.00,0.47,0.45,13.74,14.99,234,81,0,110.79,124.84,154.100006,30.133755,-97.642693,
520470,250209,19,44,57,2.842,0.503,0.378,3.155,-0.192,0.076,0.296,85,197,99.00,98.25,98.25,522.07,522.10,73.28,5289,664.97,652.50,4.65,-1.50,19.10,75,18.92,18.44,65,0,-0.00,-0.00,0.47,0.45,13.74,15.18,234,81,0,112.03,125.12,154.100006,30.133738,-97.642662,
520539,250209,19,44,57,2.743,0.495,0.382,3.155,-0.132,0.116,0.276,85,197,99.00,98.25,98.25,522.07,522.10,73.14,5289,664.97,652.50,4.65,-1.50,19.10,75,18.92,18.44,65,0,-0.00,-0.00,0.47,0.45,13.74,15.10,234,81,0,112.81,125.24,154.100006,30.133722,-97.642639,
520609,250209,19,44,57,2.733,0.486,0.389,3.155,-0.176,0.124,0.348,85,197,99.00,98.25,98.25,522.07,522.10,73.81,5345,666.56,646.50,4.72,-1.50,16.10,75,19.67,18.41,65,0,-0.00,-0.00,0.47,0.45,13.74,15.20,234,82,-1,112.81,125.24,154.100006,30.133722,-97.642639,
520679,250209,19,44,57,2.727,0.522,0.391,3.155,-0.140,0.048,0.288,85,197,99.00,98.25,98.25,522.07,522.10,74.62,5379,670.13,655.50,4.76,-1.50,14.23,75,20.41,18.50,65,0,-0.00,-0.00,0.47,0.45,13.74,15.09,234,82,-1,114.08,125.65,154.100006,30.133705,-97.642609,
520749,250209,19,44,57,2.816,0.496,0.394,3.155,-0.068,0.120,0.296,85,197,99.00,98.25,98.25,522.07,522.10,74.62,5441,665.09,646.50,4.84,-1.50,13.86,75,20.79,18.21,65,0,-0.00,-0.00,0.47,0.45,13.84,14.96,234,80,0,115.18,125.80,154.000000,30.133688,-97.642586,
520823,250209,19,44,57,2.726,0.506,0.397,3.155,-0.100,0.104,0.304,85,197,99.00,98.25,98.25,522.07,522.10,76.22,5481,676.12,681.50,4.80,-1.50,13.86,75,21.16,18.54,65,0,-0.00,-0.00,0.47,0.45,13.84,15.22,234,81,-0,116.21,126.03,154.000000,30.133671,-97.642555,
520889,250209,19,44,57,2.796,0.480,0.406,3.155,-0.140,0.084,0.312,85,197,99.00,98.25,98.25,522.07,522.11,76.22,5504,674.04,677.25,4.82,-4.12,14.23,75,21.16,18.47,65,0,-0.00,-0.00,0.47,0.45,13.74,15.07,235,80,0,116.21,126.03,154.000000,30.133671,-97.642555,
520959,250209,19,44,57,2.810,0.495,0.393,3.155,-0.116,0.100,0.288,85,197,99.00,98.25,98.25,522.07,522.11,76.23,5547,667.78,657.00,4.86,-4.12,13.86,75,21.53,18.34,65,0,-0.00,-0.00,0.47,0.45,13.74,15.20,235,81,0,117.19,126.13,154.000000,30.133654,-97.642525,
521030,250209,19,44,58,2.609,0.534,0.393,3.155,-0.100,0.016,0.232,85,197,99.00,98.25,98.25,522.08,522.11,77.32,5601,669.42,688.00,4.86,-4.12,14.23,75,21.91,18.41,65,0,-0.00,-0.00,0.47,0.45,13.74,15.23,235,82,1,118.45,126.40,154.000000,30.133636,-97.642502,
521099,250209,19,44,58,2.707,0.484,0.391,3.155,-0.204,0.048,0.292,85,197,99.00,98.25,98.25,522.08,522.11,77.32,5601,669.42,688.00,4.86,-4.12,14.23,75,21.91,18.41,65,0,-0.00,-0.00,0.47,0.45,13.74,15.07,235,81,1,118.45,126.40,154.000000,30.133636,-97.642502,
521169,250209,19,44,58,2.695,0.483,0.385,3.155,-0.112,-0.020,0.216,85,197,99.00,98.25,98.25,522.08,522.11,77.56,5620,669.46,685.25,4.84,-3.75,13.86,75,21.91,18.40,71,0,-0.00,-0.00,0.47,0.45,13.84,14.97,235,80,0,119.32,126.54,154.000000,30.133619,-97.642471,
521239,250209,19,44,58,2.695,0.559,0.380,3.155,-0.120,0.092,0.228,85,197,99.00,98.25,98.25,522.08,522.11,78.38,5656,670.97,694.50,4.88,-3.75,14.23,75,22.28,18.48,71,0,-0.00,-0.00,0.47,0.45,13.84,15.18,235,81,-0,120.36,126.66,154.000000,30.133600,-97.642441,
521309,250209,19,44,58,2.791,0.481,0.393,3.155,-0.080,0.112,0.264,85,197,99.00,98.25,98.25,522.08,522.11,78.79,5709,669.63,683.50,4.92,-3.75,13.86,75,22.28,18.40,71,0,-0.00,-0.00,0.47,0.45,13.74,15.13,235,80,0,120.36,126.66,154.000000,30.133600,-97.642441,
521379,250209,19,44,58,2.740,0.541,0.393,3.155,-0.124,0.100,0.332,85,197,99.00,98.25,98.25,522.08,522.11,78.79,5720,676.07,708.75,4.88,-3.75,14.23,75,22.65,18.65,71,0,-0.00,-0.00,0.47,0.45,13.84,15.04,235,81,0,121.68,126.94,153.899994,30.133583,-97.642418,
521449,250209,19,44,58,2.655,0.495,0.391,3.155,-0.072,0.072,0.300,85,197,99.00,98.25,98.25,522.08,522.12,80.00,5754,671.73,696.75,4.96,-3.75,14.61,75,22.65,18.56,71,0,-0.00,-0.00,0.47,0.45,13.84,15.23,235,82,1,122.73,126.92,153.899994,30.133564,-97.642387,
521523,250209,19,44,58,2.700,0.516,0.403,3.155,-0.104,0.076,0.240,85,197,99.00,98.25,98.25,522.09,522.12,80.59,5802,671.56,707.00,4.96,-3.75,14.61,75,23.02,18.52,71,0,-0.00,-0.00,0.47,0.45,13.84,15.16,235,81,-0,123.64,127.10,153.899994,30.133545,-97.642357,
521590,250209,19,44,58,2.790,0.522,0.411,3.155,-0.112,0.064,0.236,85,197,99.00,98.25,98.25,522.09,522.12,80.59,5863,676.26,725.00,4.94,-3.75,14.23,75,23.40,18.68,71,0,-0.00,-0.00,0.47,0.45,13.84,15.21,235,81,-0,123.64,127.10,153.899994,30.133545,-97.642357,
521659,250209,19,44,58,2.815,0.531,0.394,3.155,-0.080,0.072,0.240,85,197,99.00,98.25,98.25,522.09,522.12,82.16,5863,676.26,725.00,4.94,-3.75,14.23,75,23.40,18.68,71,0,-0.00,-0.00,0.47,0.45,13.84,15.26,235,82,-0,124.64,127.15,153.800003,30.133526,-97.642334,
521729,250209,19,44,58,2.857,0.508,0.391,3.155,-0.076,0.092,0.324,85,197,99.00,98.25,98.25,522.09,522.12,82.00,5868,674.60,717.75,4.96,-3.75,14.23,75,23.40,18.63,71,0,-0.00,-0.00,0.47,0.45,13.74,15.13,235,83,0,125.70,127.19,153.800003,30.133507,-97.642303,
521799,250209,19,44,58,2.879,0.521,0.382,3.155,-0.008,0.116,0.192,85,197,99.00,98.25,98.25,522.09,522.12,82.27,5913,670.68,720.00,4.98,-3.75,14.23,75,23.77,18.55,71,0,-0.00,-0.00,0.47,0.45,13.84,15.04,235,82,0,125.70,127.19,153.800003,30.133507,-97.642303,
521869,250209,19,44,58,2.810,0.480,0.398,3.155,-0.060,0.112,0.292,85,197,99.00,98.25,98.25,522.09,522.12,82.77,5963,667.34,722.50,4.98,-3.75,14.23,75,23.77,18.51,71,0,-0.00,-0.00,0.45,0.45,13.94,15.13,235,85,0,126.51,127.48,153.800003,30.133488,-97.642273,
521939,250209,19,44,58,2.708,0.483,0.406,3.155,0.000,0.092,0.236,85,197,99.00,98.25,98.25,522.09,522.13,82.77,5972,666.12,722.50,4.98,-3.38,14.23,75,23.77,18.47,71,0,-0.00,-0.00,0.45,0.45,13.84,15.20,235,84,-0,127.60,127.28,153.800003,30.133469,-97.642242,
522009,250209,19,44,58,2.883,0.541,0.396,3.155,-0.008,0.028,0.244,85,197,99.00,98.25,98.25,522.10,522.13,82.62,6016,661.86,722.50,4.98,-3.38,14.23,75,24.14,18.31,71,0,-0.00,-0.00,0.45,0.45,13.84,15.13,235,82,-1,127.60,127.28,153.800003,30.133469,-97.642242,
522079,250209,19,44,58,2.676,0.513,0.390,3.155,-0.020,0.016,0.264,85,197,99.00,98.25,98.25,522.10,522.13,82.62,6066,657.72,725.00,4.98,-3.75,14.61,75,24.52,18.23,71,0,-0.00,-0.00,0.45,0.45,13.74,15.23,235,83,0,128.86,127.55,153.800003,30.133450,-97.642212,
522150,250209,19,44,59,2.796,0.483,0.432,3.155,-0.084,0.080,0.220,85,197,99.00,98.25,98.25,522.10,522.13,82.94,6102,654.21,725.00,4.98,-3.75,14.23,75,24.52,18.18,78,0,-0.00,-0.00,0.45,0.45,13.74,15.34,235,82,0,129.73,127.61,153.800003,30.133429,-97.642181,
522223,250209,19,44,59,2.755,0.500,0.397,3.155,0.016,0.164,0.204,85,197,99.00,98.25,98.25,522.10,522.13,83.19,6153,649.89,725.00,4.98,-3.75,14.23,75,24.52,18.08,78,0,-0.00,-0.00,0.45,0.45,13.84,15.02,235,84,0,130.71,127.47,153.699997,30.133410,-97.642151,
522299,250209,19,44,59,2.719,0.518,0.391,3.155,-0.068,0.036,0.300,85,197,99.00,98.25,98.25,522.10,522.13,83.42,6153,649.89,725.00,4.98,-3.75,14.23,75,24.52,18.08,78,0,-0.00,-0.00,0.45,0.45,13.84,15.26,235,83,0,130.71,127.47,153.699997,30.133410,-97.642151,
522369,250209,19,44,59,2.804,0.484,0.393,3.155,-0.068,0.000,0.188,85,197,99.00,98.25,98.25,522.10,522.14,83.38,6165,648.54,725.00,4.98,-3.75,14.61,75,24.89,18.03,78,0,-0.00,-0.00,0.45,0.45,13.74,15.38,235,84,-0,131.66,127.66,153.699997,30.133389,-97.642120,
522439,250209,19,44,59,2.774,0.551,0.384,3.155,-0.072,0.120,0.240,85,197,99.00,98.25,98.25,522.10,522.14,83.03,6207,642.83,725.00,4.98,-3.75,14.23,75,25.26,17.84,78,0,-0.00,-0.00,0.45,0.45,13.84,15.30,235,85,0,133.01,127.76,153.699997,30.133369,-97.642090,
522512,250209,19,44,59,2.801,0.500,0.406,3.155,-0.036,0.092,0.268,85,197,99.00,98.25,98.25,522.11,522.14,83.03,6260,638.46,725.00,4.98,-3.75,14.23,75,25.26,17.73,78,0,-0.00,-0.00,0.45,0.43,13.74,15.20,235,83,0,133.62,127.73,153.699997,30.133348,-97.642059,
522579,250209,19,44,59,2.807,0.513,0.409,3.155,-0.048,0.088,0.232,85,197,99.00,98.25,98.25,522.11,522.14,83.07,6259,637.54,725.00,4.98,-4.50,13.86,75,25.26,17.70,78,0,-0.00,-0.00,0.45,0.43,13.74,15.22,235,81,0,133.62,127.73,153.699997,30.133348,-97.642059,
522649,250209,19,44,59,2.841,0.529,0.401,3.155,-0.052,0.012,0.272,85,197,99.00,98.25,98.25,522.11,522.14,83.07,6325,632.23,725.00,4.98,-4.88,14.61,75,25.64,17.55,78,0,-0.00,-0.00,0.45,0.43,13.84,15.21,235,83,-0,134.57,127.79,153.699997,30.133327,-97.642029,
522723,250209,19,44,59,2.868,0.505,0.400,3.155,-0.024,0.088,0.224,85,197,99.00,98.25,98.25,522.11,522.14,83.26,6346,629.87,725.00,4.98,-4.88,13.86,75,25.64,17.52,78,0,-0.00,-0.00,0.45,0.43,13.74,15.28,235,83,-0,135.40,127.89,153.699997,30.133307,-97.641998,
522790,250209,19,44,59,2.774,0.521,0.406,3.155,-0.064,0.148,0.264,85,197,99.00,98.25,98.25,522.11,522.14,83.39,6364,626.26,725.00,4.98,-4.88,14.23,75,25.64,17.39,78,0,-0.00,-0.00,0.45,0.43,13.84,15.26,234,83,-0,135.40,127.89,153.699997,30.133307,-97.641998,
522859,250209,19,44,59,2.865,0.516,0.401,3.155,-0.056,0.128,0.252,85,197,99.00,98.25,98.25,522.11,522.15,83.01,6364,626.26,725.00,4.98,-4.88,14.23,75,25.64,17.39,78,0,-0.00,-0.00,0.45,0.43,13.84,15.28,234,84,0,136.70,128.00,153.699997,30.133286,-97.641968,
522929,250209,19,44,59,2.768,0.477,0.412,3.155,-0.048,0.004,0.200,85,197,99.00,98.25,98.25,522.11,522.15,83.16,6389,624.14,725.00,4.98,-5.62,13.48,75,26.01,17.35,78,0,-0.00,-0.00,0.45,0.43,13.74,15.14,234,85,0,137.25,127.98,153.699997,30.133265,-97.641937,
522999,250209,19,44,59,2.883,0.545,0.404,3.155,-0.048,0.060,0.284,85,197,99.00,98.25,98.25,522.12,522.15,83.12,6443,620.21,725.00,4.98,-5.62,14.23,75,26.01,17.20,78,0,-0.00,-0.00,0.45,0.43,13.84,15.13,235,84,-0,137.25,127.98,153.699997,30.133265,-97.641937,
523070,250209,19,44,59,2.895,0.518,0.401,3.155,-0.004,0.136,0.244,85,197,99.00,98.25,98.25,522.12,522.15,83.12,6472,615.83,725.00,4.98,-5.62,14.23,75,26.38,17.14,78,0,-0.00,-0.00,0.45,0.43,13.74,15.14,235,84,0,138.14,128.01,153.699997,30.133244,-97.641907,
523139,250209,19,44,59,2.816,0.509,0.389,3.155,-0.032,0.044,0.260,85,197,99.00,98.25,98.25,522.12,522.15,83.20,6472,615.83,725.00,4.98,-5.62,14.23,75,26.38,17.14,78,0,-0.00,-0.00,0.45,0.43,13.74,15.23,235,84,0,139.27,128.11,153.699997,30.133221,-97.641876,
523209,250209,19,44,59,2.835,0.457,0.405,3.155,-0.012,0.080,0.196,87,197,99.00,98.25,98.25,522.12,522.15,83.80,6551,610.49,725.00,4.98,-5.62,13.48,75,26.38,17.06,85,0,-0.00,-0.00,0.45,0.43,13.74,15.32,235,84,-0,139.27,128.11,153.699997,30.133221,-97.641876,
523279,250209,19,45,01,2.895,0.465,0.395,3.155,-0.036,0.120,0.272,87,197,99.00,98.25,98.25,522.12,522.15,83.80,6548,608.24,725.00,4.98,-5.62,13.86,75,26.38,17.02,85,0,-0.00,-0.00,0.45,0.43,13.74,15.21,235,84,0,139.86,128.08,153.800003,30.133200,-97.641846,
523350,250209,19,45,01,2.892,0.506,0.401,3.155,-0.008,0.092,0.224,87,197,99.00,98.25,98.25,522.12,522.16,83.58,6581,606.17,725.00,4.98,-5.62,13.86,75,26.38,17.01,85,0,-0.00,-0.00,0.45,0.43,13.74,15.40,235,84,-0,140.83,128.00,153.800003,30.133177,-97.641815,
523423,250209,19,45,01,2.726,0.515,0.403,3.155,0.000,0.100,0.268,87,197,99.00,98.25,98.25,522.13,522.16,83.97,6628,602.01,725.00,4.98,-6.38,13.86,75,26.75,16.92,85,0,-0.00,-0.00,0.45,0.43,13.84,15.39,235,86,0,141.72,128.16,153.800003,30.133156,-97.641777,
523499,250209,19,45,01,3.379,0.481,0.409,3.155,0.004,0.032,0.212,87,197,99.00,98.25,98.25,522.13,522.16,84.09,6628,602.01,725.00,4.98,-6.38,13.86,75,26.75,16.92,85,0,-0.00,-0.00,0.45,0.43,13.84,15.21,235,85,0,141.72,128.16,153.800003,30.133156,-97.641777,
523569,250209,19,45,01,2.804,0.473,0.405,3.155,-0.032,0.076,0.236,87,197,99.00,98.25,98.25,522.13,522.16,84.33,6672,599.78,725.00,4.98,-6.38,13.86,75,26.75,16.85,85,0,-0.00,-0.00,0.45,0.43,13.84,15.35,235,86,-0,142.59,128.18,153.800003,30.133133,-97.641747,
523639,250209,19,45,01,2.881,0.534,0.403,3.155,-0.024,0.032,0.256,88,197,99.00,98.25,98.25,522.13,522.16,84.49,6678,597.43,725.00,4.98,-6.38,13.86,74,26.75,16.87,85,0,-0.00,-0.00,0.45,0.43,13.74,15.23,235,84,-0,143.62,128.15,153.800003,30.133112,-97.641716,
523709,250209,19,45,01,2.691,0.527,0.406,3.155,0.016,-0.044,0.000,88,197,99.00,98.25,98.25,522.13,522.16,84.49,6700,583.70,692.25,4.84,-6.75,13.48,45,27.13,16.61,85,0,-0.00,-0.00,0.45,0.43,13.74,15.22,235,85,0,143.62,128.15,153.800003,30.133112,-97.641716,
523779,250209,19,45,01,2.569,0.537,0.413,3.155,-0.056,-0.004,-0.044,88,197,99.00,98.25,98.25,522.14,522.17,8.40,6315,85.95,93.25,2.19,0.00,13.86,0,13.70,1.77,85,0,-0.00,-0.00,0.43,0.43,13.74,15.04,235,80,0,144.33,128.01,153.800003,30.133089,-97.641685,
523849,250209,19,45,01,2.785,0.502,0.402,3.155,0.000,0.012,-0.100,88,197,99.00,98.25,98.25,522.14,522.17,8.40,6050,52.04,56.50,1.80,0.00,13.86,0,4.75,1.20,85,0,-0.00,-0.00,0.43,0.43,13.84,15.03,235,80,-0,145.07,128.15,153.699997,30.133066,-97.641647,
523937,250209,19,45,01,2.644,0.508,0.392,3.155,0.060,0.076,-0.068,88,197,99.00,98.25,98.25,522.14,522.17,5.43,5673,49.08,50.75,1.72,0.00,16.10,0,3.63,1.16,85,0,-0.00,-0.00,0.45,0.43,13.84,15.06,234,80,-0,144.90,128.02,153.800003,30.133045,-97.641617,
523990,250209,19,45,01,2.655,0.521,0.402,3.155,-0.012,0.004,-0.072,88,197,99.00,98.25,98.25,522.14,522.17,4.95,5325,53.70,51.75,1.74,0.00,18.35,0,5.49,1.24,85,0,-0.00,-0.00,0.45,0.45,13.64,14.95,234,80,-0,144.90,128.02,153.800003,30.133045,-97.641617,
524059,250209,19,45,01,2.579,0.497,0.410,3.155,-0.004,0.004,-0.064,88,197,99.00,98.25,98.25,522.14,522.17,4.97,5325,53.70,51.75,1.74,0.00,18.35,0,5.49,1.24,85,0,-0.00,-0.00,0.45,0.45,13.64,14.93,233,76,0,145.07,128.07,153.699997,30.133022,-97.641586,
524129,250209,19,45,01,2.647,0.495,0.425,3.155,0.032,-0.048,0.136,88,197,99.00,98.25,98.25,522.14,522.17,34.06,5074,312.61,341.50,4.22,-0.38,19.85,41,31.60,8.95,85,0,-0.00,-0.00,0.47,0.45,13.74,15.07,233,76,0,144.46,128.15,153.699997,30.132999,-97.641548,
524199,250209,19,45,01,2.743,0.513,0.419,3.155,0.072,0.032,0.208,88,197,99.00,98.25,98.25,522.14,522.18,75.04,4999,665.57,584.75,4.59,-1.12,21.72,75,15.94,20.01,88,0,-0.00,-0.00,0.55,0.51,13.84,14.89,233,77,-0,144.46,128.15,153.699997,30.132999,-97.641548,
524269,250209,19,45,01,2.666,0.495,0.419,3.155,0.012,0.064,0.220,88,198,99.00,98.25,98.25,522.15,522.18,75.04,5029,650.20,598.25,4.53,-1.50,24.34,75,18.18,18.28,88,0,-0.00,-0.00,0.49,0.49,13.84,14.91,233,78,-0,144.60,128.02,153.699997,30.132978,-97.641518,
524339,250209,19,45,01,2.636,0.268,0.415,3.155,-0.028,0.148,0.272,88,198,99.00,98.25,98.25,522.15,522.18,69.10,5036,650.75,599.75,4.59,-1.50,25.84,75,18.55,18.29,88,0,-0.00,-0.00,0.47,0.47,13.74,14.92,233,78,-0,145.46,127.90,153.600006,30.132956,-97.641487,
524409,250209,19,45,01,2.660,0.508,0.418,3.155,0.016,0.080,0.168,88,198,99.00,98.25,98.25,522.15,522.18,69.10,5044,652.85,590.75,4.63,-1.50,27.71,75,18.92,18.36,88,0,-0.00,-0.00,0.47,0.47,13.84,15.10,232,78,-1,145.46,127.90,153.600006,30.132956,-97.641487,
524479,250209,19,45,01,2.631,0.505,0.398,3.155,0.000,0.060,0.152,88,198,99.00,98.25,98.25,522.15,522.18,69.45,5062,655.49,596.75,4.65,-1.50,29.96,75,19.30,18.44,88,0,-0.00,-0.00,0.47,0.47,13.84,14.89,232,78,-0,146.09,128.02,153.600006,30.132933,-97.641449,
524550,250209,19,45,01,2.656,0.495,0.405,3.155,-0.016,0.040,0.244,88,198,99.00,98.25,98.25,522.15,522.19,70.00,5070,663.96,623.75,4.57,-1.50,31.46,75,18.92,18.71,88,0,-0.00,-0.00,0.47,0.45,13.84,15.19,232,78,-0,146.85,127.95,153.600006,30.132910,-97.641418,
524620,250209,19,45,01,2.724,0.511,0.410,3.155,0.028,0.080,0.140,88,198,99.00,98.25,98.25,522.15,522.19,71.13,5070,663.96,623.75,4.57,-1.50,31.46,75,18.92,18.71,88,0,-0.00,-0.00,0.47,0.45,13.84,15.05,232,79,-0,147.47,127.87,153.600006,30.132889,-97.641388,
524689,250209,19,45,01,2.721,0.480,0.420,3.155,0.000,0.152,0.184,89,198,99.00,98.25,98.25,522.16,522.19,70.81,5110,655.52,607.25,4.65,-1.50,33.70,75,19.67,18.48,88,0,-0.00,-0.00,0.47,0.45,13.74,14.98,232,79,0,147.47,127.87,153.600006,30.132889,-97.641388,
524759,250209,19,45,01,2.601,0.479,0.421,3.155,-0.004,0.008,0.200,89,197,99.00,98.25,98.25,522.16,522.19,71.29,5136,656.42,611.75,4.67,-1.50,35.58,75,20.41,18.51,88,0,-0.00,-0.00,0.47,0.45,13.84,15.03,232,79,-0,148.22,127.88,153.500000,30.132866,-97.641350,
524829,250209,19,45,01,2.705,0.528,0.406,3.155,0.024,-0.044,0.160,89,197,99.00,98.25,98.25,522.16,522.19,70.90,5140,654.68,610.25,4.67,-1.50,37.08,75,20.79,18.39,88,0,-0.00,-0.00,0.45,0.45,13.94,14.77,232,78,-0,149.23,127.78,153.500000,30.132843,-97.641319,
524899,250209,19,45,01,2.724,0.495,0.420,3.155,-0.044,0.108,0.156,89,197,99.00,98.25,98.25,522.16,522.19,71.20,5162,656.67,610.25,4.70,-1.50,38.95,75,20.79,18.39,88,0,-0.00,-0.00,0.45,0.45,13.84,15.03,232,79,0,149.23,127.78,153.500000,30.132843,-97.641319,
